날짜,전자상거래/통신판매,종합소매,자동차,가구/가전,의류/잡화,스포츠/오락/여가,식료품,연료,여행/교통,숙박,음식점,서적/문구,교육,의료/보건,공과금/개인및전문서비스,금융/보험,소비자물가지수,소매판매지수,국고채 3년(평균),국고채 5년(평균),국고채 10년(평균),회사채 3년(평균),CD 91물(평균),"콜금리(1일물,평균)",기준금리
201311,0.026692445741201887,0.009194986818198858,-0.05728233334732902,0.1069301866004444,0.021376055755878864,-0.0237155143059693,-0.025556172993274173,-0.0027835593695031413,-0.04772931886284548,-0.08260519608281536,-0.05852146513050649,0.014116093440490252,-0.0019556544164572864,-0.04214964061880888,-0.12331759285027244,-0.0780622974741948,-0.00019326991216961353,0.016477857878475888,0.03886925795053009,0.051948051948051965,0.04069767441860472,0.03692307692307706,-0.00375939849624074,0.0,0.0
201312,0.05010044520337109,0.08990594204873359,0.07575983415214105,-0.07896311539350231,-0.006549751267506898,-0.08403287671232873,0.03557881199450197,0.0114471774034679,0.11233143464579531,0.1994570012234531,0.1636194764387402,0.16842989343586523,0.03879459171755473,0.0337649305365586,0.03601305125776233,0.08000500449531711,0.0012135401005197721,0.012158054711246313,0.0,0.01851851851851838,0.019553072625698276,-0.0029673590504452063,0.0,0.0,0.0
201401,-0.10023535557552621,-0.09436909771084012,-0.06005865763120544,-0.10409988442875862,-0.17529220396261758,-0.1757721914329381,0.30244044160371875,-0.04264359527039041,-0.001736544248754468,-0.07249356908609905,-0.12776920376830192,-0.1038116591928252,0.022660894148365696,0.06844243073573497,0.18485364456129938,-0.08262120542689955,0.005373864355511682,-0.03503503503503502,-0.017006802721088343,-0.012121212121212088,0.0,-0.011904761904761862,0.0,0.0,0.0
201402,-0.05698444170699579,-0.1378667797608495,-0.12558472242532737,-0.03635578191078159,-0.08575583812567988,-0.1282335448007048,-0.3670904899992564,-0.12073216705199585,-0.09053363135622527,-0.15021600259378376,-0.1177079202477711,-0.08135881322756777,0.004236974910209357,-0.09592712438107476,-0.18598499970504256,-0.00022318806531196334,0.0026672356769443795,-0.10062240663900412,-0.01384083044982698,-0.030674846625766805,-0.03561643835616435,-0.012048192771084376,0.0,-0.0039999999999998925,0.0
201403,0.0889545913373917,0.15077048697112017,0.17714289936019623,0.2666883569256293,0.2068230374149258,0.3294925070585679,0.2014871738168953,0.1276449064847054,0.06043579851111214,-0.02479982263744307,0.20558894672542904,0.4592743598883384,0.032375243903863815,0.04449482947167738,0.008743559882767649,0.07451249936357618,0.001840817195147837,0.10380622837370246,0.007017543859649145,0.0031645569620253333,0.005681818181818121,0.0060975609756097615,0.0,-0.004016064257028162,0.0
201404,-0.024271303572423797,-0.05615076119683282,0.051407561502897714,-0.1296563353218273,-0.003215063317755562,0.008267135983550666,-0.024740212431458297,-0.04545097417492916,0.04971509387554329,0.011758299276209083,-0.049556361203687116,-0.28614047799404985,-0.14941504947491968,-0.03411216966056707,0.04286980464096746,-0.01675271588086391,0.0006478816394590581,-0.03343782654127481,0.0034843205574912606,0.0,0.0,0.0,0.0,0.0040322580645162365,0.0
201405,-0.010501179356867785,0.08315836303215174,-0.01029662350630045,0.13322992945332257,0.07045220332780655,0.10070587218690763,0.12328083102013854,0.04121007728979387,-0.021731156265995755,0.12037603139517272,0.10350543557125813,-0.02103429847865601,0.1131820655464173,0.006993442350792689,-0.04632262266034881,-0.021580113600031203,0.0016451907359840146,0.06054054054054059,-0.01388888888888895,-0.028391167192428957,-0.039548022598870136,-0.012121212121212088,0.0,0.0,0.0
201406,0.030106832152993812,-0.005496089684035921,-0.01428692058082015,0.05715961274675463,-0.12458521508072506,-0.08827532606701016,-0.07649294872467993,-0.04453738481513081,-0.016114729230348068,-0.0320611185477816,-0.03132037006174171,-0.09124291122735928,-0.058250918574935806,-0.04811163361724058,0.009531168959340919,0.0021946213307342255,-0.001282200722694915,-0.03669724770642191,-0.03169014084507038,-0.0357142857142857,-0.02941176470588236,-0.027607361963190136,0.0,-0.004016064257028162,0.0
201407,0.07500173007168409,-0.01064402852385149,0.17463884608752256,0.07793592499196089,-0.024806217812227804,-0.027633699034424253,0.01220438941098645,0.05370658743678436,,0.10808128020662178,0.052516133088693406,0.19212169666587453,0.1774300408179843,0.13759288568864836,0.234569000303682,0.11176565099047342,0.0014642220524572203,0.020105820105820182,-0.06909090909090909,-0.06734006734006737,-0.07272727272727264,-0.06309148264984221,0.0,0.0040322580645162365,0.0
201408,-0.07935040004923877,-0.013167376794980257,-0.14717710237443515,-0.13253103477150452,-0.11303408231581702,0.011961359694224738,0.14787715846094218,0.018085733985651276,-0.0870811177370896,0.2616857787692588,0.04009856697734726,-0.06826148899224582,0.02714828233351274,-0.017738510034802313,-0.19865693700226505,-0.09430885877091355,0.001748140614074245,-0.024896265560165998,-0.0078125,0.0,0.009803921568627416,-0.013468013468013518,-0.049056603773584895,-0.06024096385542177,-0.09999999999999998
201409,0.04027978782949537,0.05234985112701773,-0.007835093221506106,-0.07787816171701789,0.11256928366612495,-0.013868728909501526,0.12853468340556162,-0.07770118124387992,-0.10215564246801667,-0.2941654948024375,-0.12856116867761458,0.020185121060146916,-0.14862919103170646,-0.10019881715541012,0.08152502311679588,0.03142675319458088,-0.0006451544669014986,0.018085106382978777,-0.051181102362204633,-0.04332129963898923,-0.02588996763754048,-0.05119453924914685,-0.06746031746031744,-0.04700854700854695,0.0
201410,0.06274302145818611,-0.026381294143935974,0.11259249972855945,0.03161611403348075,0.19232410597281357,0.141622741632059,-0.1551347867057471,0.02525720297111933,0.06719863725978725,0.08508311033849636,0.08862337410223242,-0.03531915380478934,-0.010899310195206291,0.10120122046197966,0.045612026971806996,0.03669918462434496,-0.003016192189649658,0.017763845350052376,-0.0705394190871369,-0.08679245283018866,-0.07973421926910296,-0.06474820143884885,-0.05957446808510647,-0.07623318385650224,-0.11111111111111116
201411,0.0022284653670010535,-0.010408728597227523,0.0493320214211912,0.1233021654063493,-0.010742488274465445,-0.041975721278567746,-0.04238849477136142,-0.03758477529313142,-0.06386690672584416,-0.12589329109139025,-0.05493327007587323,0.036877144709584586,-0.009439158925326763,-0.0342383345536843,-0.1258051249863349,-0.08411018883294363,-0.0020168780850272627,0.026694045174537884,-0.044642857142857206,-0.037190082644628086,-0.028880866425992857,-0.04999999999999993,-0.03167420814479627,-0.03883495145631066,0.0
201412,0.13497505130881748,0.12829116099073823,0.2134805875531578,-0.08711321725891097,0.00028503738538976364,-0.07823434197555423,0.02399292591864821,-0.0052637831440899285,0.13363865422070664,0.2926991252953868,0.11811366169036308,0.14209840015861142,0.08983327210415326,0.022736886906161935,0.04586257263924054,0.14519129490535176,-9.57294048822277e-05,0.052000000000000046,0.0,0.0,-0.0037174721189590088,-0.004048582995951455,-0.004672897196261738,0.005050505050504972,0.0
201501,-0.10058805038014018,-0.15572333234307678,-0.2503293724363763,-0.07525978396776534,-0.18228595954901605,-0.12696727371951155,0.008679026064990714,-0.1215673104387841,0.019643664171056452,-0.047098649886494925,-0.060944269494843106,-0.07515398354170488,0.04273114530782829,0.10395200329547705,0.23584679674234654,-0.07369359266202458,0.006776163223624065,-0.1045627376425855,-0.04672897196261683,-0.07296137339055786,-0.09701492537313439,-0.04065040650406504,0.0,0.0,0.0
201502,-0.10060619987286157,0.028564782672912514,-0.12264717181080098,-0.05848152033003351,-0.06701572500575725,-0.14591259964082037,0.22256639617015672,-0.11410093379280428,-0.1674315691718885,-0.1889962551825598,-0.14292144366607318,-0.11656734035295424,-0.06228764067335002,-0.15721364903420953,-0.2439301142483491,-0.0775452307275315,-0.0005916972200796788,-0.013800424628450103,-0.009803921568627416,-0.02314814814814825,-0.028925619834710647,-0.025423728813559365,-0.004694835680751019,0.0,0.0
201503,0.1357021456513452,0.0375004079469996,0.1821859308555367,0.26693115303744963,0.2522887968412788,0.3457016926443528,-0.22270446452949078,,0.113708926667615,0.037445115540805096,0.1726177013147836,0.5148402386205768,0.08939366032888452,0.13984583353516733,0.0636441547373594,,9.515049636843464e-05,0.06781485468245418,-0.07425742574257421,-0.06635071090047384,-0.029787234042553346,-0.07391304347826089,-0.08018867924528306,-0.08542713567839189,-0.125
201504,-0.02140396601770933,-0.017322712259568718,0.03361065314531486,-0.1463030816141352,-0.008953063543916562,0.022617870167920495,0.020540278857126282,-0.07787477819362365,0.09223689551695236,-0.029422284039541058,-0.018846333315029273,-0.26269750931914926,-0.15458345570982523,-0.021357381669366182,0.06442199683678318,-0.025942640802248285,0.0003065668738635452,-0.005040322580645129,-0.06951871657754016,-0.055837563451776595,-0.04385964912280682,-0.06572769953051638,-0.07179487179487176,-0.0494505494505495,0.0
201505,-0.04215735047487279,0.1091361793440151,-0.07873725852205005,0.1184159972152865,0.11839969258919303,0.16851185657379064,0.15333227521342208,0.07982368358773573,-0.03340442135048716,0.17549274004923587,0.1358989077362378,-0.046091260622866614,0.11714921192464733,-0.008730769418078488,-0.023665740920148948,-0.043693046374410294,0.0028005284015852894,0.03951367781155013,0.08045977011494254,0.13440860215053752,0.14220183486238525,0.0653266331658291,-0.0055248618784530246,0.005780346820809301,0.0
201506,0.08557487246211659,-0.054295815595913566,-0.007156592409839679,0.008419958521696858,-0.18965532282406727,-0.17801626046101904,-0.09700598246853753,-0.0688562174124322,-0.11785244578171827,-0.19209233877288012,-0.1261554338102595,-0.09022818791946308,-0.07658049983418413,-0.12872549007566325,0.047944034972629224,0.07577442428656789,0.00020023184740236566,-0.07407407407407407,-0.058510638297872286,-0.033175355450236865,-0.008032128514056214,-0.051886792452830344,-0.05555555555555558,-0.09770114942528729,-0.1428571428571429
201507,0.043030098351029,0.02524403083741955,0.11442801844150097,0.242338951532598,0.0006136356296224665,0.03842748935267637,-0.0052586787034643034,0.06270168106303808,,0.19470028077625745,0.10505484330161452,0.1902682286287587,0.17482133381714982,0.16615596431583812,0.2188615977491073,0.05023109821982463,0.001801725863721959,0.030526315789473735,0.005649717514124353,0.004901960784313708,-0.0080971659919028,-0.004975124378109319,-0.02941176470588236,-0.05732484076433131,0.0
201508,-0.09004454312627486,0.016291530550800237,-0.11932116557065509,-0.04334416117071893,-0.10103716136251162,0.016027959969339367,0.060693800824904054,0.02947992054739168,-0.12609512574601944,0.3241852177639444,0.06284991081000202,-0.08003994914275803,0.025277291795801515,0.007480314008785793,-0.2185658222892215,-0.09955427662076421,0.0013988220445939614,-0.023493360572012345,-0.022471910112359605,-0.04878048780487798,-0.05714285714285716,-0.010000000000000009,-0.0060606060606061,0.006756756756756799,0.0
201509,0.02153374349405346,0.02809841889538056,0.15345911467559126,-0.16067835420627297,0.11523317206998618,-0.04920664144171594,0.33817395735620126,-0.07968419945746963,-0.016172326742531884,-0.33193096964081314,-0.13856531688773255,0.016307423419400058,-0.1557850016145822,-0.04173935858332545,0.10051190930810172,-0.001310276635195673,-0.0025941835673699565,0.06903765690376584,-0.051724137931034475,-0.05128205128205121,-0.03896103896103886,-0.015151515151515138,-0.024390243902438935,-0.006711409395973145,0.0
201510,0.122238215508367,-0.038132086797654785,0.06936975683486568,0.13651970776216604,0.17335475237806697,0.19920074872773053,-0.2891135506968666,0.007447387395038474,0.06941072517275115,0.17418019203214463,0.05288926576898767,-0.021848898653383575,0.08208581309804597,0.11123711245543477,0.10004968447134432,0.1354809577916709,0.0,0.04011741682974557,-0.012121212121212088,-0.037837837837837895,-0.05855855855855874,0.00512820512820511,-0.012499999999999956,0.0,0.0
201511,0.006676780010244965,0.03232112262039544,-0.05319700996545007,0.02541804817538118,-0.017425998077926996,-0.0844940241705805,-0.017319503207315456,-0.02444050175052992,-0.061453229468081516,-0.08647165091717612,-0.012418287963099184,-0.061074171174973935,-0.0806913920448129,-0.07478986325665293,-0.14452718298251743,-0.06827827432831579,-0.001895415201229822,0.0,0.07361963190184051,0.09550561797752799,0.07655502392344515,0.08163265306122458,0.006329113924050667,0.006756756756756799,0.0
201512,0.05350974782792961,0.005860871514142607,0.28301420589475,-0.05310912190536299,-0.005032890285282976,-0.0713472628101619,0.06003388841821655,0.030803658524634958,0.1293418365683383,0.19499429549343983,0.10470809650827584,0.2811809153000957,0.1314908520892224,0.10219582594151788,0.09917674592944059,0.10313699625988071,0.002996223070917514,0.02539981185324547,-0.017142857142857126,-0.02564102564102566,-0.03111111111111109,0.009433962264151052,0.05031446540880502,-0.006711409395973145,0.0
201601,-0.020870660588704126,-0.06824934080878131,,-0.08392024574495849,-0.15466139506499788,-0.1528291095165224,0.04545782098567264,-0.04073910191538033,-0.01573383576672771,-0.03646684886167906,-0.06737448772365251,-0.11139297556578565,0.039475769939829375,0.04006998029502218,0.1694862331271334,-0.08582105963908382,0.0017040075733669724,-0.0862385321100918,-0.05232558139534893,-0.06842105263157894,-0.06880733944954143,-0.01869158878504673,0.0,0.006756756756756799,0.0
201602,-0.08811019867223158,0.010873025820104854,-0.01175274695387285,-0.005803640605465121,-0.08880714482122198,-0.08054227399988922,0.08965542090158296,-0.09911686603436576,-0.1152239947504965,-0.18677439598368362,-0.11542298207209933,-0.07577854420566033,-0.043217864957880825,-0.11901834451077642,-0.24736243673715286,-0.052209211960887125,0.004284274193548487,-0.04016064257028118,-0.09815950920245398,-0.10169491525423724,-0.09852216748768461,-0.07142857142857151,-0.017964071856287456,0.0,0.0
201603,0.14749383568510366,0.006830232158775207,,0.16312914277527102,0.21140654925958802,0.2917336367598198,-0.18085325090752258,0.07563470610059886,0.08106501900767182,0.014397912404238156,0.12439348666963546,0.4558172716974178,0.07139192251765225,0.1259988431327388,0.11699310867256796,,-0.0025826014219991755,0.09309623430962355,0.020408163265306145,0.012578616352201255,0.010928961748633892,0.01538461538461533,-0.0060975609756097615,0.0,0.0
201604,-0.04961315111953901,-0.007527184596227032,-0.05428851846760918,-0.10331332746834943,0.031211703579049788,0.06238772162774353,0.02223673079690691,-0.03675219555552245,0.02312057317577354,-0.015704998273351034,0.00489036946508703,-0.2844087831015495,-0.1426874188042898,-0.044861732817317646,0.04959878463379508,-0.08633588355523192,0.0018869309068798579,-0.022966507177033524,-0.020000000000000018,-0.024844720496894457,-0.021621621621621623,-0.02020202020202022,-0.012269938650306678,0.0,0.0
201605,0.09921757046345947,0.12001951733982308,0.0036965693514432463,0.012954911672322433,0.08155566640914391,0.11751960021484154,0.08829801115292701,0.07381627563095283,0.043757437965150414,0.1556457230603394,0.11812057857966352,-0.03063585772499977,0.07890176708011065,-0.027216188133984187,0.032625330076699655,0.04029586169242472,0.0005964027497304958,0.050930460333006966,-0.006802721088435382,-0.01273885350318471,-0.011049723756906049,-0.015463917525773252,-0.018633540372670843,0.0,0.0
201606,-0.016596980116370674,-0.08336080336102625,0.1164934312099315,0.0005048982460513773,-0.09896850043598604,-0.1114146723001126,-0.0760163249337017,0.004304155530257869,0.03370559455435007,-0.040623542559463766,-0.06103051701286866,-0.03368850072780205,-0.009265511828371653,0.007546330341849705,0.027930973252167757,0.008826988586158269,-0.00019868242183407325,-0.03634669151910519,-0.08904109589041087,-0.09032258064516141,-0.0949720670391061,-0.06282722513089001,-0.09493670886075956,-0.134228187919463,-0.16666666666666663
201607,0.07128427307670537,0.02651868887051334,-0.13002384445349535,0.213398237869324,-0.06488905806800183,-0.024716138704880986,-0.01248267007232462,0.04638518309022155,0.06627704781405308,0.06090832794463652,0.05709329673612018,0.1451961469555647,0.11833028673596013,0.06136488350392377,0.23064873843233413,0.022027665775683714,-0.0018826285678427146,-0.012572533849129708,-0.08270676691729328,-0.11347517730496448,-0.13580246913580263,-0.07821229050279332,-0.04895104895104885,-0.04651162790697683,0.0
201608,-0.015979951309814222,0.05805670207727176,-0.16695574785211775,-0.029750290785222067,-0.12231631092056272,0.015066751296331171,0.028147535966775994,0.021375449580676387,-0.05933683552316715,0.39805904984221674,0.04648943164919994,-0.08517250571745272,0.022188616663982197,-0.034672351078797514,-0.17109713086084988,-0.013208939731211178,0.0025777787092244875,-0.012732615083251742,0.016393442622950838,0.008000000000000007,0.014285714285714235,0.0,-0.007352941176470562,0.0,0.0
201609,-0.014270056063686143,-0.016125994594878068,0.06985424706685373,-0.22149588547476906,0.08430916195778493,-0.0537779827491649,0.28016298361587544,-0.08970083809549345,-0.10061109156320225,-0.33120499175976237,-0.1452391568706931,0.009136919596641313,-0.1026628654911036,-0.05300878635065531,0.0799278838698314,-0.022968179361131602,0.005957544655455171,0.01388888888888884,0.056451612903225756,0.0714285714285714,0.06338028169014098,0.030303030303030276,-0.007407407407407418,0.008130081300812941,0.0
201610,0.05965573213873987,0.0272946954497304,0.0889541688660409,0.0594019335981415,0.15798002062787386,0.19546918532276858,-0.12468095782929167,0.046327991823525094,0.04425049273669601,0.05004230294456247,0.0989503513363057,-0.023686040282226206,-0.013554747413433321,0.08040535176260577,0.04594837779164607,0.021701215942424357,0.0013714713185866145,0.0606653620352251,0.03816793893129766,0.04444444444444429,0.0596026490066226,0.04705882352941182,0.00746268656716409,-0.008064516129032251,0.0
201611,0.049485329147239465,-0.03406674530320175,0.04970529761779319,-0.010230434741598127,0.02839388764727735,-0.055135455778415055,-0.07062826030842728,0.028235493750772056,0.058715588313679845,-0.037653937768854506,-0.06727652645549331,0.019742449184500188,-0.004952475138728651,-0.0020007726620243638,-0.08338904995989782,0.008137605788875346,-0.0014733500036315794,0.0064575645756457245,0.18382352941176472,0.23404255319148937,0.23124999999999996,0.1348314606741572,0.051851851851851816,0.0,0.0
201612,0.062313067927774135,0.009465580051309042,0.29845056698326355,-0.08950238439223734,-0.04482242221829558,-0.11474339226206853,0.05804920190219365,0.05257311916681995,0.0927175411229686,0.12781776006661505,0.11734315939470608,0.16401813518959507,0.08430742659376755,0.11176961170618749,0.034601435545585035,0.051930341936933466,0.0010910564543782364,0.019248395967002896,0.04968944099378869,0.07471264367816088,0.09644670050761439,0.06930693069306937,0.08450704225352124,0.0,0.0
201701,-0.02718879679757269,0.04784496267894012,-0.2170088349373115,-0.04681669696788893,-0.13371745689981962,-0.12349903503514048,0.29704502513605835,-0.009061080652066456,0.013841183279548419,-0.026908067146438563,-0.07023971151620989,-0.14069374774597554,-0.07426516493242097,-0.07859817033767413,0.1132394894710127,-0.08441981401289567,0.010628801561105128,-0.0710431654676259,-0.029585798816568087,-0.0267379679144385,-0.02314814814814825,-0.02777777777777779,-0.025974025974025983,0.008130081300812941,0.0
201702,-0.010855154723309557,,-0.07384920685422602,0.09718912722169626,-0.04699626480338581,-0.04657716456438177,-0.38740369092612026,-0.061435451806611696,-0.0583376326342081,-0.09813943211616138,-0.07848359641743785,-0.005742148899071653,0.1388917309429274,-0.003691722819401666,-0.12185020385700152,-0.007072443886229185,0.002731959821703711,-0.07841239109390119,0.018292682926829285,0.0219780219780219,0.02369668246445511,0.014285714285714235,-0.00666666666666671,-0.008064516129032251,0.0
201703,0.10614957370993183,0.17559017001191624,0.20697393422193588,0.09314882314203765,0.2072071658414023,0.3020812396795183,0.20052206382316662,0.1201710740253712,0.043577069821810976,-0.06599578425753017,0.12496801657097367,0.4110525265549212,0.01691242881913424,0.07403125609382388,0.021173122739426953,0.17322003413601217,-0.0006862504097018274,0.1071428571428572,0.0239520958083832,0.026881720430107503,0.0277777777777779,0.03755868544600949,-0.006711409395973145,0.0,0.0
201704,-0.05452092749799453,-0.024997572939721047,-0.10910579868202142,-0.008121700072968085,0.024445051312927957,0.04216682708120212,0.02202958931111354,-0.04822153249227179,-0.0035413811860451894,0.026220583504491524,-0.0012804176763032693,-0.26473923673339517,-0.14537252439625614,-0.018280482739884252,0.09296679316117551,-0.10532513853423253,-0.0012606979962076492,-0.014231499051233443,-0.01754385964912286,-0.02617801047120405,-0.018018018018018056,-0.004524886877827927,-0.03378378378378377,0.0,0.0
201705,0.0625948775638332,0.1407972343355346,-0.007525174986647953,0.1813163889576035,0.05012266877352012,0.13747547138029215,0.09006531077408608,0.01832218602944069,0.0051716546156399534,0.2312047571050333,0.10212217247986355,-0.03532301136994109,0.07141602736954877,-0.019114398818268152,-0.04935623513452336,0.11603320019951546,0.0010673015742699299,0.03561116458132818,0.011904761904761862,0.026881720430107503,0.0366972477064218,0.009090909090909038,-0.020979020979021046,0.0,0.0
201706,-0.03612266343979875,-0.09724565232199056,0.061248384385493626,-0.11532679493430342,-0.10766452390262604,-0.11800225704816913,-0.10111514020033752,-0.05869804909699494,0.034636814423538276,-0.15127656740855655,-0.07304019798691341,-0.030182660307040976,-0.0026453983554959315,0.014911013914413962,0.05109136759690336,0.001300280443529811,-0.0021323273122425546,-0.03159851301115235,-0.01764705882352946,-0.02617801047120405,-0.03982300884955747,-0.0045045045045045695,-0.014285714285714346,0.008130081300812941,0.0
201707,0.024084332827639443,0.07511682573061718,-0.01975495620631873,0.31919687412230435,-0.042373109680527654,-0.05034954913227874,-0.008271077908217683,0.03851960744512417,0.04608668298053664,0.12780028983634417,0.08848793693988921,0.10930655491420893,0.09262129337998815,0.030616945886154046,0.19990997008297873,-0.01189160007348522,0.0016540302862191325,0.006717850287907945,0.041916167664670656,0.043010752688172005,0.03686635944700467,0.03167420814479627,0.007246376811594235,0.0,0.0
201708,-0.03620976122237518,-0.025767475068168566,-0.04119776334877956,-0.19128846587740334,-0.11745138326314886,0.029996260755408732,0.07581608373245441,0.01662707447515488,-0.06660803919066105,0.37283162482352217,0.021598342222420186,-0.05064721228277769,0.036894309299117634,0.019750017332395897,-0.15816995373558118,0.0007443667412376787,0.005733392137355464,-0.03431839847473794,0.02298850574712641,0.02577319587628879,0.017777777777777892,0.01754385964912286,0.0,-0.008064516129032251,0.0
201709,0.07561335107314915,0.019736723109576193,0.11186845687536118,-0.08226323872126762,0.17960142328734352,-0.027883635517033545,0.22765614307256188,0.004978547721201432,0.04531959728400836,-0.32307316258883,-0.08032935027301413,0.0779571809878481,-0.06895503806505388,0.004529866133908822,0.059242985843121154,-0.009283913918895492,0.0011625772501988596,0.08094768015794673,0.00561797752808979,0.0,0.0,0.004310344827586299,-0.007194244604316502,0.016260162601626105,0.0
